Step,Accuracy,Macro Accuracy,Macro-F1 Score,0 F1,1 F1,2 F1
5.0,0.3541666666666667,0.3541666666666667,0.34460063201481966,0.3157894736842105,0.45714285714285713,0.26086956521739124
4.0,0.3333333333333333,0.3333333333333333,0.28613123993558776,0.43478260869565216,0.1111111111111111,0.3125
2.0,0.4583333333333333,0.4583333333333333,0.43170166617371586,0.5306122448979591,0.34782608695652173,0.4166666666666667
8.0,0.3958333333333333,0.3958333333333333,0.3810596523774818,0.4651162790697674,0.3076923076923077,0.3703703703703703
4.0,0.5,0.5,0.471918927754168,0.6285714285714286,0.26086956521739124,0.5263157894736842
8.0,0.3958333333333333,0.3958333333333333,0.34378280719744136,0.48780487804878053,0.1111111111111111,0.4324324324324324
10.0,0.4583333333333333,0.4583333333333333,0.45473734604169386,0.5405405405405405,0.38888888888888884,0.43478260869565216
6.0,0.2916666666666667,0.2916666666666667,0.29056695992179865,0.2580645161290323,0.3636363636363636,0.25
10.0,0.2708333333333333,0.2708333333333333,0.2631874298540965,0.14814814814814814,0.3636363636363636,0.2777777777777778
7.0,0.4583333333333333,0.4583333333333333,0.4514905149051491,0.48780487804878053,0.4666666666666667,0.39999999999999997
10.0,0.4166666666666667,0.4166666666666667,0.4126252381830475,0.3448275862068966,0.5294117647058824,0.3636363636363636
0.0,0.3125,0.3125,0.3104069586828207,0.3243243243243243,0.39999999999999997,0.20689655172413793
0.0,0.3333333333333333,0.3333333333333333,0.3337643678160919,0.1875,0.41379310344827586,0.39999999999999997
7.0,0.4583333333333333,0.4583333333333333,0.4548907882241215,0.5128205128205128,0.3333333333333333,0.5185185185185185
10.0,0.3125,0.3125,0.2902097902097902,0.23076923076923075,0.23076923076923075,0.40909090909090917
10.0,0.3958333333333333,0.3958333333333333,0.38158730158730153,0.24000000000000005,0.33333333333333326,0.5714285714285714
7.0,0.3958333333333333,0.3958333333333333,0.37532861476238616,0.4651162790697674,0.39999999999999997,0.26086956521739124
9.0,0.5,0.5,0.48641975308641977,0.5925925925925926,0.3333333333333333,0.5333333333333333
4.0,0.375,0.375,0.33474991827394573,0.2857142857142857,0.631578947368421,0.08695652173913043
7.0,0.3333333333333333,0.3333333333333333,0.32391534391534393,0.38888888888888884,0.34285714285714286,0.24000000000000005
5.0,0.3958333333333333,0.3958333333333333,0.38569892473118284,0.32,0.38709677419354843,0.45
8.0,0.4791666666666667,0.4791666666666667,0.48518518518518516,0.5333333333333333,0.38888888888888884,0.5333333333333333
6.0,0.4375,0.4375,0.4307359307359307,0.3636363636363636,0.5714285714285714,0.35714285714285715
6.0,0.5,0.5,0.4841254651780968,0.5263157894736842,0.32,0.6060606060606061
0.0,0.3541666666666667,0.3541666666666667,0.3496794871794872,0.46153846153846156,0.1875,0.39999999999999997
4.0,0.3958333333333333,0.3958333333333333,0.3861942655046103,0.46153846153846156,0.4827586206896552,0.21428571428571427
0.0,0.5,0.5,0.4928571428571428,0.5499999999999999,0.42857142857142855,0.5
8.0,0.5,0.5,0.4928620571035432,0.4166666666666667,0.47368421052631576,0.5882352941176471
1.0,0.3541666666666667,0.3541666666666667,0.359378733572282,0.35555555555555557,0.3225806451612903,0.4
7.0,0.375,0.375,0.35731796196912474,0.2222222222222222,0.4651162790697674,0.38461538461538464
8.0,0.4375,0.4375,0.42404190791287566,0.3076923076923077,0.5128205128205128,0.45161290322580644
8.0,0.4375,0.4375,0.4241584241584242,0.3076923076923077,0.42424242424242425,0.5405405405405405
5.0,0.3541666666666667,0.3541666666666667,0.29550012227928585,0.27586206896551724,0.5106382978723403,0.1
4.0,0.4791666666666667,0.4791666666666667,0.461111111111111,0.5499999999999999,0.5,0.3333333333333333
4.0,0.375,0.375,0.34126984126984133,0.5238095238095238,0.3333333333333333,0.16666666666666666
6.0,0.5625,0.5625,0.555337004982953,0.5853658536585366,0.5806451612903225,0.5
9.0,0.375,0.375,0.3623920265780731,0.42857142857142855,0.4186046511627907,0.24000000000000005
2.0,0.4166666666666667,0.4166666666666667,0.39611018826135097,0.4651162790697674,0.2857142857142857,0.4375
6.0,0.5,0.5,0.4925925925925925,0.6111111111111112,0.5333333333333333,0.3333333333333333
3.0,0.4583333333333333,0.4583333333333333,0.43829059829059824,0.32,0.5333333333333333,0.4615384615384615
3.0,0.375,0.375,0.3747474747474748,0.34285714285714286,0.35714285714285715,0.42424242424242425
9.0,0.4166666666666667,0.4166666666666667,0.38811668811668804,0.45714285714285713,0.16666666666666666,0.5405405405405405
0.0,0.375,0.375,0.37720057720057715,0.39999999999999997,0.30303030303030304,0.42857142857142855
9.0,0.4166666666666667,0.4166666666666667,0.41705516705516704,0.42424242424242425,0.4166666666666667,0.41025641025641024
0.0,0.4583333333333333,0.4583333333333333,0.45757422402159237,0.47368421052631576,0.4615384615384615,0.4375
5.0,0.3958333333333333,0.3958333333333333,0.3686102685091563,0.3333333333333333,0.26086956521739124,0.5116279069767441
3.0,0.4583333333333333,0.4583333333333333,0.45394806571277163,0.39999999999999997,0.5294117647058824,0.4324324324324324
2.0,0.5,0.5,0.4926318891836134,0.5641025641025642,0.5,0.41379310344827586
2.0,0.2916666666666667,0.2916666666666667,0.2775268817204301,0.35000000000000003,0.16,0.3225806451612903
9.0,0.4583333333333333,0.4583333333333333,0.425925925925926,0.6111111111111112,0.5,0.16666666666666666
6.0,0.3541666666666667,0.3541666666666667,0.3511111111111111,0.33333333333333326,0.32,0.39999999999999997
6.0,0.375,0.375,0.36310728744939275,0.4210526315789474,0.4375,0.23076923076923075
4.0,0.4166666666666667,0.4166666666666667,0.40781440781440786,0.4761904761904762,0.4615384615384615,0.28571428571428575
10.0,0.4166666666666667,0.4166666666666667,0.42466460268317857,0.4210526315789474,0.5,0.35294117647058826
2.0,0.3958333333333333,0.3958333333333333,0.39814814814814814,0.33333333333333326,0.4166666666666667,0.4444444444444445
10.0,0.3125,0.3125,0.29807126511932003,0.2631578947368421,0.17391304347826086,0.45714285714285713
10.0,0.4583333333333333,0.4583333333333333,0.417022285443338,0.5405405405405405,0.5,0.21052631578947367
9.0,0.3958333333333333,0.3958333333333333,0.36856532973823164,0.4666666666666667,0.17391304347826086,0.4651162790697674
4.0,0.4166666666666667,0.4166666666666667,0.4208926875593542,0.5333333333333333,0.3703703703703703,0.358974358974359
6.0,0.4166666666666667,0.4166666666666667,0.3972153972153971,0.37837837837837834,0.2727272727272727,0.5405405405405405
6.0,0.5416666666666666,0.5416666666666666,0.5359039937045051,0.47058823529411764,0.5217391304347825,0.6153846153846153
3.0,0.4583333333333333,0.4583333333333333,0.3980558631721422,0.1111111111111111,0.5116279069767441,0.5714285714285714
9.0,0.375,0.375,0.37347670250896053,0.38709677419354843,0.39999999999999997,0.3333333333333333
9.0,0.3333333333333333,0.3333333333333333,0.313324057510104,0.4186046511627907,0.4444444444444444,0.07692307692307693
6.0,0.4791666666666667,0.4791666666666667,0.44461644306845544,0.16666666666666666,0.5789473684210527,0.5882352941176471
0.0,0.5208333333333334,0.5208333333333334,0.508904888215233,0.6153846153846153,0.42857142857142855,0.4827586206896552
9.0,0.3125,0.3125,0.3055555555555555,0.25,0.33333333333333326,0.33333333333333326
10.0,0.4375,0.4375,0.4327731092436975,0.411764705882353,0.5294117647058824,0.35714285714285715
2.0,0.3958333333333333,0.3958333333333333,0.3502656502656502,0.41025641025641024,0.1,0.5405405405405405
4.0,0.4375,0.4375,0.4303418803418803,0.45,0.3076923076923077,0.5333333333333333
7.0,0.2708333333333333,0.2708333333333333,0.2673992673992674,0.2857142857142857,0.2857142857142857,0.23076923076923075
4.0,0.3958333333333333,0.3958333333333333,0.3703703703703704,0.5555555555555556,0.38888888888888884,0.16666666666666666
6.0,0.4791666666666667,0.4791666666666667,0.47474747474747475,0.5714285714285714,0.42857142857142855,0.42424242424242425
5.0,0.5416666666666666,0.5416666666666666,0.5169236221867801,0.5555555555555556,0.36363636363636365,0.631578947368421
1.0,0.3958333333333333,0.3958333333333333,0.365352449223417,0.2,0.4444444444444445,0.45161290322580644
6.0,0.3958333333333333,0.3958333333333333,0.39053776683087027,0.3125,0.5142857142857142,0.3448275862068966
1.0,0.5833333333333334,0.5833333333333334,0.5524499654934438,0.6428571428571429,0.6666666666666667,0.34782608695652173
9.0,0.4375,0.4375,0.4401433691756272,0.39999999999999997,0.38709677419354843,0.5333333333333333
5.0,0.4166666666666667,0.4166666666666667,0.4079902089343474,0.3333333333333333,0.45161290322580644,0.43902439024390244
4.0,0.375,0.375,0.3431818181818182,0.45454545454545453,0.2,0.375
6.0,0.5625,0.5625,0.5526282051282051,0.6153846153846153,0.4800000000000001,0.5625
1.0,0.4375,0.4375,0.42437698833510074,0.4375,0.34782608695652173,0.48780487804878053
0.0,0.375,0.375,0.36370992841581073,0.411764705882353,0.2222222222222222,0.45714285714285713
0.0,0.3125,0.3125,0.3107014848950333,0.34285714285714286,0.26666666666666666,0.3225806451612903
8.0,0.3333333333333333,0.3333333333333333,0.28766094657567526,0.07407407407407407,0.23076923076923075,0.5581395348837209
1.0,0.4375,0.4375,0.43774437927663734,0.5625,0.3636363636363636,0.38709677419354843
10.0,0.3958333333333333,0.3958333333333333,0.39410919540229883,0.39999999999999997,0.3448275862068966,0.4375
9.0,0.5,0.5,0.5012259646405989,0.48780487804878053,0.5714285714285715,0.4444444444444444
7.0,0.3958333333333333,0.3958333333333333,0.38745484400656816,0.4285714285714286,0.41379310344827586,0.32
0.0,0.4166666666666667,0.4166666666666667,0.4146422284353319,0.4324324324324324,0.3448275862068966,0.4666666666666667
7.0,0.4166666666666667,0.4166666666666667,0.4007326007326007,0.23076923076923075,0.45714285714285713,0.5142857142857142
8.0,0.3958333333333333,0.3958333333333333,0.4011844011844012,0.3636363636363636,0.37837837837837834,0.4615384615384615
8.0,0.4791666666666667,0.4791666666666667,0.47818144499178983,0.4375,0.4827586206896552,0.5142857142857142
10.0,0.3958333333333333,0.3958333333333333,0.3903063903063903,0.37837837837837834,0.48484848484848486,0.3076923076923077
5.0,0.2916666666666667,0.2916666666666667,0.2838144881047848,0.25,0.27586206896551724,0.3255813953488372
0.0,0.375,0.375,0.36063398966624777,0.40909090909090917,0.38709677419354843,0.2857142857142857
5.0,0.4583333333333333,0.4583333333333333,0.45857771260997066,0.38709677419354843,0.3636363636363636,0.625
3.0,0.4791666666666667,0.4791666666666667,0.4373015873015873,0.42857142857142855,0.3,0.5833333333333334
8.0,0.3958333333333333,0.3958333333333333,0.39681372549019606,0.35294117647058826,0.39999999999999997,0.4375
1.0,0.375,0.375,0.35646599777034554,0.25,0.38461538461538464,0.43478260869565216
2.0,0.375,0.375,0.3466389466389466,0.37837837837837834,0.2,0.46153846153846156
10.0,0.375,0.375,0.3782051282051282,0.35000000000000003,0.39999999999999997,0.38461538461538464
5.0,0.4791666666666667,0.4791666666666667,0.418896447467876,0.2,0.6122448979591837,0.4444444444444444
10.0,0.4791666666666667,0.4791666666666667,0.4781891495601173,0.5454545454545455,0.4375,0.45161290322580644
1.0,0.375,0.375,0.31608465608465613,0.35714285714285715,0.48,0.1111111111111111
0.0,0.375,0.375,0.36393713813068657,0.46153846153846156,0.3076923076923077,0.3225806451612903
1.0,0.4166666666666667,0.4166666666666667,0.36130536130536134,0.2727272727272727,0.5384615384615385,0.2727272727272727
10.0,0.4583333333333333,0.4583333333333333,0.45861844248941025,0.42424242424242425,0.45161290322580644,0.5
7.0,0.4375,0.4375,0.4272813990461049,0.32,0.4324324324324324,0.5294117647058824
8.0,0.3125,0.3125,0.3001347311692139,0.41025641025641024,0.21428571428571427,0.27586206896551724
4.0,0.3958333333333333,0.3958333333333333,0.37053140096618353,0.3333333333333333,0.47826086956521735,0.3
2.0,0.3958333333333333,0.3958333333333333,0.39856831621537503,0.45714285714285713,0.4444444444444444,0.29411764705882354
0.0,0.4375,0.4375,0.43178143178143175,0.4864864864864864,0.42424242424242425,0.38461538461538464
0.0,0.4791666666666667,0.4791666666666667,0.47385129490392647,0.5263157894736842,0.4666666666666667,0.42857142857142855
9.0,0.375,0.375,0.37443718228031947,0.39999999999999997,0.35294117647058826,0.3703703703703703
0.0,0.3541666666666667,0.3541666666666667,0.3550423590746172,0.30303030303030304,0.38709677419354843,0.375
2.0,0.3125,0.3125,0.28935483870967743,0.2580645161290323,0.16,0.45
1.0,0.4791666666666667,0.4791666666666667,0.4550001136647797,0.5116279069767441,0.2727272727272727,0.5806451612903225
8.0,0.4166666666666667,0.4166666666666667,0.4102756892230576,0.35714285714285715,0.39999999999999997,0.47368421052631576
4.0,0.4583333333333333,0.4583333333333333,0.4191108401634717,0.5405405405405405,0.19047619047619047,0.5263157894736842
0.0,0.4583333333333333,0.4583333333333333,0.46365259268485076,0.4324324324324324,0.5714285714285715,0.38709677419354843
3.0,0.4375,0.4375,0.4400179755083698,0.4186046511627907,0.4666666666666667,0.43478260869565216
6.0,0.3125,0.3125,0.28229422027871637,0.07407407407407407,0.3076923076923077,0.4651162790697674
0.0,0.375,0.375,0.37142857142857144,0.4,0.35714285714285715,0.35714285714285715
7.0,0.5,0.5,0.4907980736154111,0.5294117647058824,0.4166666666666667,0.5263157894736842
4.0,0.3958333333333333,0.3958333333333333,0.37463924963924966,0.4761904761904762,0.2727272727272727,0.375
3.0,0.5,0.5,0.4902909447531873,0.43478260869565216,0.5789473684210527,0.45714285714285713
8.0,0.375,0.375,0.3699212664729907,0.41025641025641024,0.41379310344827586,0.28571428571428575
2.0,0.3125,0.3125,0.30494432661717924,0.34146341463414637,0.3125,0.26086956521739124
8.0,0.375,0.375,0.3736111111111111,0.35000000000000003,0.4375,0.3333333333333333
9.0,0.3958333333333333,0.3958333333333333,0.39305555555555555,0.45,0.4166666666666667,0.3125
0.0,0.3958333333333333,0.3958333333333333,0.3780885780885781,0.39999999999999997,0.46153846153846156,0.2727272727272727
5.0,0.375,0.375,0.3458498023715415,0.17391304347826086,0.3636363636363636,0.5
1.0,0.375,0.375,0.3296296296296296,0.1,0.5,0.38888888888888884
8.0,0.3333333333333333,0.3333333333333333,0.3323784614107195,0.3243243243243243,0.38709677419354843,0.28571428571428575
9.0,0.4583333333333333,0.4583333333333333,0.4579124579124579,0.4444444444444445,0.4444444444444444,0.48484848484848486
10.0,0.4583333333333333,0.4583333333333333,0.41632160110420974,0.26086956521739124,0.4166666666666667,0.5714285714285714
0.0,0.3125,0.3125,0.30671506352087113,0.3684210526315789,0.20689655172413793,0.3448275862068966
4.0,0.4583333333333333,0.4583333333333333,0.422022422022422,0.5128205128205128,0.5714285714285714,0.18181818181818182
10.0,0.3333333333333333,0.3333333333333333,0.31353471118176995,0.29411764705882354,0.16,0.4864864864864864
4.0,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.375,0.4375,0.5625
5.0,0.4375,0.4375,0.41990625861593606,0.5161290322580646,0.23076923076923075,0.5128205128205128
9.0,0.4375,0.4375,0.43920145190562615,0.4827586206896552,0.41379310344827586,0.4210526315789474
6.0,0.2916666666666667,0.2916666666666667,0.29259259259259257,0.2777777777777778,0.39999999999999997,0.19999999999999998
6.0,0.4375,0.4375,0.4303418803418803,0.45,0.3076923076923077,0.5333333333333333
0.0,0.375,0.375,0.3783625730994152,0.3684210526315789,0.26666666666666666,0.5
8.0,0.5208333333333334,0.5208333333333334,0.5093385638008063,0.5789473684210527,0.5142857142857142,0.43478260869565216
3.0,0.4375,0.4375,0.4242503715359734,0.3333333333333333,0.45161290322580644,0.48780487804878053
3.0,0.2916666666666667,0.2916666666666667,0.264296788482835,0.21428571428571427,0.4186046511627907,0.16
3.0,0.3958333333333333,0.3958333333333333,0.39283992538095536,0.38709677419354843,0.4210526315789474,0.3703703703703703
2.0,0.375,0.375,0.3773982315648982,0.4375,0.3243243243243243,0.3703703703703703
4.0,0.375,0.375,0.32763532763532766,0.41025641025641024,0.46153846153846156,0.1111111111111111
4.0,0.4375,0.4375,0.4394044394044394,0.4324324324324324,0.4615384615384615,0.42424242424242425
1.0,0.2708333333333333,0.2708333333333333,0.2607118758434548,0.15384615384615385,0.3125,0.3157894736842105
5.0,0.4166666666666667,0.4166666666666667,0.3753318535927232,0.08695652173913043,0.4444444444444445,0.5945945945945946
8.0,0.4166666666666667,0.4166666666666667,0.4182144020853698,0.30303030303030304,0.5,0.45161290322580644
2.0,0.3541666666666667,0.3541666666666667,0.33858250276854934,0.4186046511627907,0.35714285714285715,0.24000000000000005
7.0,0.4375,0.4375,0.4330929773208633,0.47826086956521735,0.3448275862068966,0.47619047619047616
1.0,0.4375,0.4375,0.4083080040526848,0.2857142857142857,0.5106382978723403,0.42857142857142855
10.0,0.4375,0.4375,0.4383756924079505,0.38709677419354843,0.625,0.30303030303030304
0.0,0.5208333333333334,0.5208333333333334,0.5106775067750678,0.5853658536585366,0.4800000000000001,0.4666666666666667
0.0,0.3541666666666667,0.3541666666666667,0.3556176866521694,0.3243243243243243,0.4666666666666667,0.27586206896551724
0.0,0.4375,0.4375,0.4373962751244698,0.35294117647058826,0.5454545454545455,0.41379310344827586
9.0,0.2916666666666667,0.2916666666666667,0.29260296711277106,0.22857142857142856,0.35294117647058826,0.2962962962962963
4.0,0.4166666666666667,0.4166666666666667,0.3674603174603175,0.5499999999999999,0.45714285714285713,0.09523809523809523
2.0,0.3958333333333333,0.3958333333333333,0.39741019214703427,0.4666666666666667,0.35714285714285715,0.3684210526315789
0.0,0.3958333333333333,0.3958333333333333,0.38903318903318906,0.45714285714285713,0.42424242424242425,0.28571428571428575
0.0,0.3541666666666667,0.3541666666666667,0.35375816993464054,0.375,0.35294117647058826,0.3333333333333333
7.0,0.3958333333333333,0.3958333333333333,0.3902665317139002,0.47368421052631576,0.38461538461538464,0.3125
10.0,0.3958333333333333,0.3958333333333333,0.3962962962962963,0.26666666666666666,0.5333333333333333,0.38888888888888884
1.0,0.3541666666666667,0.3541666666666667,0.3209090909090909,0.2727272727272727,0.44000000000000006,0.25
8.0,0.4375,0.4375,0.4361453201970443,0.4375,0.41379310344827586,0.45714285714285713
3.0,0.3541666666666667,0.3541666666666667,0.31503527336860665,0.19047619047619047,0.2962962962962963,0.4583333333333333
0.0,0.3125,0.3125,0.3130929791271348,0.29411764705882354,0.38709677419354843,0.2580645161290323
9.0,0.5416666666666666,0.5416666666666666,0.5407407407407407,0.5333333333333333,0.5555555555555556,0.5333333333333333
0.0,0.375,0.375,0.3663780663780663,0.39999999999999997,0.48484848484848486,0.21428571428571427
1.0,0.4166666666666667,0.4166666666666667,0.4125188536953243,0.38461538461538464,0.35294117647058826,0.5
4.0,0.4375,0.4375,0.41904761904761906,0.4,0.5714285714285714,0.2857142857142857
3.0,0.375,0.375,0.3569435215946844,0.32,0.28571428571428575,0.4651162790697674
0.0,0.4166666666666667,0.4166666666666667,0.4173669467787115,0.411764705882353,0.411764705882353,0.42857142857142855
10.0,0.4375,0.4375,0.4131868131868132,0.5142857142857142,0.15384615384615385,0.5714285714285714
1.0,0.3125,0.3125,0.30461830016891195,0.19354838709677422,0.4444444444444445,0.27586206896551724
2.0,0.4375,0.4375,0.4257142857142857,0.5,0.45714285714285713,0.32
0.0,0.375,0.375,0.3598178137651822,0.23076923076923075,0.375,0.47368421052631576
3.0,0.5416666666666666,0.5416666666666666,0.5333333333333332,0.6666666666666665,0.5333333333333333,0.39999999999999997
3.0,0.625,0.625,0.6104231166150672,0.6842105263157896,0.5,0.6470588235294118
2.0,0.4583333333333333,0.4583333333333333,0.39580896686159844,0.5263157894736842,0.5499999999999999,0.1111111111111111
9.0,0.4375,0.4375,0.42565422565422556,0.3333333333333333,0.4864864864864864,0.45714285714285713
1.0,0.3958333333333333,0.3958333333333333,0.3765151515151515,0.3,0.375,0.45454545454545453
0.0,0.4375,0.4375,0.4282828282828283,0.5142857142857142,0.48484848484848486,0.28571428571428575
1.0,0.4166666666666667,0.4166666666666667,0.41164582543892886,0.42857142857142855,0.46153846153846156,0.3448275862068966
10.0,0.3541666666666667,0.3541666666666667,0.35039647942873753,0.37837837837837834,0.38709677419354843,0.28571428571428575
3.0,0.4166666666666667,0.4166666666666667,0.3939628482972137,0.35294117647058826,0.25,0.5789473684210527
7.0,0.4375,0.4375,0.378522062732589,0.10526315789473684,0.48484848484848486,0.5454545454545454
10.0,0.4375,0.4375,0.4152191894127378,0.3076923076923077,0.3225806451612903,0.6153846153846153
5.0,0.4375,0.4375,0.3984582668793195,0.5,0.21052631578947367,0.48484848484848486
0.0,0.375,0.375,0.3706230663634315,0.411764705882353,0.42424242424242425,0.27586206896551724
10.0,0.3958333333333333,0.3958333333333333,0.39618406285072943,0.33333333333333326,0.48484848484848486,0.3703703703703703
2.0,0.4375,0.4375,0.4369747899159664,0.35294117647058826,0.42857142857142855,0.5294117647058824
0.0,0.3958333333333333,0.3958333333333333,0.39801552704778514,0.37837837837837834,0.38709677419354843,0.42857142857142855
